step,train_acts_billions,train_loss
83636,0.342573,0.9741
83660,0.342671,0.9701
83684,0.34277,0.9753
83708,0.342868,0.9711
83732,0.342966,0.977
83756,0.343065,0.9726
83780,0.343163,0.9728
83804,0.343261,0.9696
83828,0.343359,0.9668
83851,0.343454,0.9761
83875,0.343552,0.9671
83899,0.34365,0.9735
83922,0.343745,0.9727
83946,0.343843,0.9836
83969,0.343937,0.9795
83994,0.344039,0.9706
84018,0.344138,0.9725
84041,0.344232,0.9701
84065,0.34433,0.9693
84089,0.344429,0.9717
84113,0.344527,0.976
84136,0.344621,0.9705
84160,0.344719,0.9679
84184,0.344818,0.9685
84207,0.344912,0.9704
84232,0.345014,0.9833
84255,0.345108,0.9709
84279,0.345207,0.9662
84302,0.345301,0.9784
84327,0.345403,0.9728
84351,0.345502,0.9803
84374,0.345596,0.9725
84397,0.34569,0.9814
84420,0.345784,0.9874
84443,0.345879,0.9775
84467,0.345977,0.9717
84491,0.346075,0.9698
84514,0.346169,0.9662
84538,0.346268,0.967
84561,0.346362,0.967
84585,0.34646,0.9725
84607,0.34655,0.978
84630,0.346644,0.9805
84654,0.346743,0.9786
84677,0.346837,0.9694
84700,0.346931,0.9629
84724,0.34703,0.9679
84748,0.347128,0.983
84771,0.347222,0.9782
84795,0.34732,0.9716
84818,0.347415,0.9693
84841,0.347509,0.9678
84865,0.347607,0.9755
84888,0.347701,0.9743
84913,0.347804,0.9876
84936,0.347898,0.9684
84959,0.347992,0.9797
84983,0.34809,0.9682
85007,0.348189,0.9611
85030,0.348283,0.9792
85054,0.348381,0.9763
85078,0.348479,0.982
85101,0.348574,0.9695
85125,0.348672,0.9771
85149,0.34877,0.9654
85173,0.348869,0.9786
85195,0.348959,0.9731
85219,0.349057,0.9694
85242,0.349151,0.9663
85266,0.34925,0.9722
85290,0.349348,0.9611
85314,0.349446,0.9686
85337,0.34954,0.972
85361,0.349639,0.9658
85385,0.349737,0.9694
85409,0.349835,0.9634
85433,0.349934,0.9691
85456,0.350028,0.9745
85479,0.350122,0.9716
85503,0.35022,0.9598
85526,0.350314,0.9718
85550,0.350413,0.9682
85574,0.350511,0.9649
85598,0.350609,0.976
85622,0.350708,0.9657
85646,0.350806,0.9636
85669,0.3509,0.9723
85693,0.350999,0.9693
85717,0.351097,0.9592
85740,0.351191,0.9828
85764,0.351289,0.9682
85787,0.351384,0.9794
85811,0.351482,0.9693
85835,0.35158,0.9659
85858,0.351674,0.9779
85882,0.351773,0.9811
85906,0.351871,0.97
85929,0.351965,0.9735
85932,0.351977,0.9769
85953,0.352063,0.9725
85977,0.352162,0.9746
86001,0.35226,0.9714
86025,0.352358,0.9693
86049,0.352457,0.9761
86072,0.352551,0.9706
86096,0.352649,0.9633
86118,0.352739,0.9719
86142,0.352838,0.9659
86166,0.352936,0.9711
86190,0.353034,0.9808
86214,0.353133,0.9789
86238,0.353231,0.969
86261,0.353325,0.9652
86285,0.353423,0.9724
86310,0.353526,0.982
86334,0.353624,0.9654
86358,0.353722,0.9766
86382,0.353821,0.9692
86406,0.353919,0.9765
86430,0.354017,0.9707
86454,0.354116,0.9888
86478,0.354214,0.969
86502,0.354312,0.9805
86524,0.354402,0.9636
86548,0.354501,0.9767
86572,0.354599,0.9782
86594,0.354689,0.9712
86619,0.354791,0.9594
86642,0.354886,0.982
86666,0.354984,0.968
86690,0.355082,0.9755
86714,0.355181,0.9752
86738,0.355279,0.9691
86763,0.355381,0.9754
86787,0.35548,0.9677
86811,0.355578,0.9665
86834,0.355672,0.9712
86858,0.35577,0.9711
86882,0.355869,0.9723
86904,0.355959,0.9719
86928,0.356057,0.9626
86951,0.356151,0.9724
86974,0.356246,0.9716
86998,0.356344,0.9612
87022,0.356442,0.9791
87046,0.35654,0.9798
87068,0.356631,0.9731
87092,0.356729,0.9709
87116,0.356827,0.9724
87139,0.356921,0.9701
87162,0.357016,0.9746
87185,0.35711,0.9817
87208,0.357204,0.9832
87231,0.357298,0.9744
87255,0.357396,0.9633
87278,0.357491,0.9669
87302,0.357589,0.9685
87326,0.357687,0.9853
87350,0.357786,0.9682
87373,0.35788,0.9719
87397,0.357978,0.9686
87420,0.358072,0.967
87444,0.358171,0.9842
87467,0.358265,0.9707
87491,0.358363,0.9683
87516,0.358466,0.9633
87539,0.35856,0.969
87562,0.358654,0.9732
87587,0.358756,0.9797
87611,0.358855,0.9677
87634,0.358949,0.9833
87657,0.359043,0.9726
87681,0.359141,0.9675
87704,0.359236,0.9641
87729,0.359338,0.9682
87752,0.359432,0.9718
87776,0.35953,0.9708
87800,0.359629,0.9701
87824,0.359727,0.9659
87848,0.359825,0.9728
87872,0.359924,0.9753
87896,0.360022,0.9698
87920,0.36012,0.9672
87943,0.360215,0.9645
87967,0.360313,0.9796
87990,0.360407,0.9706
88014,0.360505,0.9664
88038,0.360604,0.9772
88062,0.360702,0.9765
88086,0.3608,0.9715
88110,0.360899,0.9683
88134,0.360997,0.9686
88158,0.361095,0.9648
88182,0.361193,0.9622
88205,0.361288,0.9672
88228,0.361382,0.9691
88252,0.36148,0.9684
88276,0.361578,0.9668
88299,0.361673,0.9635
88323,0.361771,0.9645
88347,0.361869,0.965
88371,0.361968,0.9662
88395,0.362066,0.9688
88419,0.362164,0.9785
88442,0.362258,0.9671
88466,0.362357,0.9818
88490,0.362455,0.9698
88513,0.362549,0.9727
88537,0.362648,0.9741
88560,0.362742,0.9644
88583,0.362836,0.9687
88606,0.36293,0.9768
88630,0.363028,0.9711
88654,0.363127,0.9671
88677,0.363221,0.989
88700,0.363315,0.9728
88724,0.363414,0.9663
88748,0.363512,0.975
88771,0.363606,0.975
88794,0.3637,0.9646
88819,0.363803,0.9691
88841,0.363893,0.9733
88865,0.363991,0.9711
88890,0.364093,0.9648
88914,0.364192,0.9685
88938,0.36429,0.9615
88962,0.364388,0.9694
88986,0.364487,0.9779
89009,0.364581,0.9777
89033,0.364679,0.966
89056,0.364773,0.9538
89080,0.364872,0.9725
89104,0.36497,0.9704
89127,0.365064,0.9792
89151,0.365162,0.9819
89175,0.365261,0.9735
89199,0.365359,0.9615
89223,0.365457,0.9631
89247,0.365556,0.9728
89270,0.36565,0.967
89294,0.365748,0.9703
89318,0.365847,0.9821
89341,0.365941,0.9704
89365,0.366039,0.9561
89389,0.366137,0.9778
89412,0.366232,0.9744
89435,0.366326,0.9683
89458,0.36642,0.9767
89482,0.366518,0.9706
89506,0.366617,0.9638
89528,0.366707,0.9739
89551,0.366801,0.9736
89576,0.366903,0.966
89599,0.366998,0.9707
89623,0.367096,0.9715
89646,0.36719,0.9738
89669,0.367284,0.9584
89693,0.367383,0.9768
89716,0.367477,0.9702
89739,0.367571,0.9736
89763,0.367669,0.9707
89787,0.367768,0.9753
89810,0.367862,0.9789
89833,0.367956,0.9791
89857,0.368054,0.9626
89882,0.368157,0.9604
89906,0.368255,0.973
89930,0.368353,0.9706
89953,0.368447,0.9673
89977,0.368546,0.9683
90000,0.36864,0.9691
90024,0.368738,0.9788
90048,0.368837,0.961
90072,0.368935,0.9678
90095,0.369029,0.9638
90119,0.369127,0.9725
90142,0.369222,0.9766
90166,0.36932,0.9693
90189,0.369414,0.9749
90213,0.369512,0.9753
90236,0.369607,0.9689
90260,0.369705,0.9737
90283,0.369799,0.9716
90307,0.369897,0.9632
90331,0.369996,0.9676
90355,0.370094,0.9737
90379,0.370192,0.9679
90402,0.370287,0.9631
90425,0.370381,0.9789
90449,0.370479,0.9765
90472,0.370573,0.9617
90496,0.370672,0.9623
90520,0.37077,0.9679
90543,0.370864,0.9676
90565,0.370954,0.971
90588,0.371048,0.9686
90612,0.371147,0.9695
90635,0.371241,0.9712
90660,0.371343,0.9676
90684,0.371442,0.9761
90707,0.371536,0.9647
90730,0.37163,0.9777
90753,0.371724,0.9672
90777,0.371823,0.9588
90801,0.371921,0.9716
90824,0.372015,0.9563
90847,0.372109,0.9695
90870,0.372204,0.9713
90893,0.372298,0.9801
90917,0.372396,0.9705
90942,0.372498,0.9687
90965,0.372593,0.9836
90989,0.372691,0.9709
91012,0.372785,0.9674
91036,0.372883,0.9615
91060,0.372982,0.9593
91083,0.373076,0.973
91107,0.373174,0.974
91130,0.373268,0.9666
91154,0.373367,0.9751
91178,0.373465,0.963
91201,0.373559,0.9697
91224,0.373654,0.9689
91248,0.373752,0.9579
91273,0.373854,0.9687
91296,0.373948,0.9664
91320,0.374047,0.9628
91344,0.374145,0.9656
91368,0.374243,0.968
91391,0.374338,0.971
91415,0.374436,0.9733
91439,0.374534,0.9767
91463,0.374632,0.9621
91488,0.374735,0.9749
91511,0.374829,0.9692
91535,0.374927,0.9697
91559,0.375026,0.9724
91583,0.375124,0.9648
91607,0.375222,0.9736
91631,0.375321,0.9681
91655,0.375419,0.9826
91679,0.375517,0.9683
91702,0.375611,0.9841
91726,0.37571,0.9725
91750,0.375808,0.9679
91773,0.375902,0.9695
91797,0.376001,0.9624
91820,0.376095,0.96
91843,0.376189,0.9739
91866,0.376283,0.9692
91889,0.376377,0.9608
91913,0.376476,0.9764
91937,0.376574,0.9698
91961,0.376672,0.9628
91984,0.376766,0.9697
92008,0.376865,0.9645
92031,0.376959,0.9716
92054,0.377053,0.972
92078,0.377151,0.9711
92102,0.37725,0.9649
92125,0.377344,0.9627
92150,0.377446,0.959
92173,0.377541,0.9671
92197,0.377639,0.9637
92221,0.377737,0.963
92245,0.377836,0.9724
92270,0.377938,0.9675
92293,0.378032,0.9751
92316,0.378126,0.9668
92339,0.378221,0.9623
92363,0.378319,0.9701
92387,0.378417,0.9676
92411,0.378515,0.9747
92435,0.378614,0.9651
92458,0.378708,0.9725
92481,0.378802,0.9738
92505,0.3789,0.9667
92529,0.378999,0.9659
92553,0.379097,0.9642
92577,0.379195,0.975
92601,0.379294,0.9726
92625,0.379392,0.9739
92648,0.379486,0.9672
92671,0.37958,0.9624
92695,0.379679,0.9795
92719,0.379777,0.9678
92743,0.379875,0.9643
92767,0.379974,0.9619
92790,0.380068,0.9678
92814,0.380166,0.9798
92838,0.380264,0.9742
92862,0.380363,0.9699
92885,0.380457,0.9659
92908,0.380551,0.9739
92933,0.380654,0.969
92955,0.380744,0.975
92978,0.380838,0.9732
93002,0.380936,0.9642
93026,0.381034,0.9691
93049,0.381129,0.967
93073,0.381227,0.9667
93097,0.381325,0.9649
93121,0.381424,0.9636
93145,0.381522,0.9694
93169,0.38162,0.9672
93193,0.381719,0.9787
93217,0.381817,0.9723
93240,0.381911,0.9696
93264,0.382009,0.9763
93286,0.382099,0.9602
93310,0.382198,0.9559
93334,0.382296,0.9653
93357,0.38239,0.9644
93380,0.382484,0.9688
93404,0.382583,0.9668
93428,0.382681,0.9615
93452,0.382779,0.9674
93476,0.382878,0.9689
93500,0.382976,0.9679
93523,0.38307,0.9695
93547,0.383169,0.9783
93571,0.383267,0.9662
93594,0.383361,0.97
93619,0.383463,0.9712
93642,0.383558,0.9745
93666,0.383656,0.9713
93690,0.383754,0.9704
93714,0.383853,0.9722
93738,0.383951,0.969
93744,0.383975,0.9759
93762,0.384049,0.9712
93785,0.384143,0.9815
93809,0.384242,0.9602
93833,0.38434,0.9657
93857,0.384438,0.9696
93881,0.384537,0.9593
93904,0.384631,0.9652
93928,0.384729,0.9618
93952,0.384827,0.9723
93976,0.384926,0.9701
93999,0.38502,0.9596
94022,0.385114,0.9763
94046,0.385212,0.9738
94071,0.385315,0.9621
94094,0.385409,0.9718
94117,0.385503,0.9588
94141,0.385602,0.9669
94164,0.385696,0.9657
94187,0.38579,0.97
94210,0.385884,0.9783
94233,0.385978,0.9725
94257,0.386077,0.9727
94281,0.386175,0.9643
94305,0.386273,0.9739
94328,0.386367,0.9591
94351,0.386462,0.9792
94374,0.386556,0.9766
94398,0.386654,0.9572
94421,0.386748,0.9737
94444,0.386843,0.9716
94469,0.386945,0.9703
94493,0.387043,0.9599
94517,0.387142,0.966
94540,0.387236,0.9859
94563,0.38733,0.9644
94587,0.387428,0.9695
94611,0.387527,0.9673
94635,0.387625,0.9717
94658,0.387719,0.9688
94681,0.387813,0.9659
94705,0.387912,0.9768
94729,0.38801,0.9687
94752,0.388104,0.9675
94777,0.388207,0.9753
94801,0.388305,0.9732
94825,0.388403,0.9642
94849,0.388502,0.973
94873,0.3886,0.9676
94896,0.388694,0.9615
94920,0.388792,0.9667
94944,0.388891,0.9622
94968,0.388989,0.9643
94992,0.389087,0.9703
95017,0.38919,0.974
95041,0.389288,0.9692
95065,0.389386,0.9753
95088,0.38948,0.9733
95112,0.389579,0.9646
95136,0.389677,0.9755
95161,0.389779,0.9752
95185,0.389878,0.974
95208,0.389972,0.9701
95232,0.39007,0.9757
95255,0.390164,0.9719
95279,0.390263,0.9713
95303,0.390361,0.9719
95327,0.390459,0.9604
95351,0.390558,0.9748
95374,0.390652,0.9777
95398,0.39075,0.9756
95422,0.390849,0.977
95446,0.390947,0.9648
95469,0.391041,0.9687
95494,0.391143,0.9691
95518,0.391242,0.9626
95541,0.391336,0.9747
95564,0.39143,0.9773
95588,0.391528,0.9668
95611,0.391623,0.9644
95636,0.391725,0.9588
95658,0.391815,0.9693
95681,0.391909,0.9696
95704,0.392004,0.9614
95728,0.392102,0.9672
95752,0.3922,0.9749
95775,0.392294,0.9658
95799,0.392393,0.9716
95822,0.392487,0.9664
95846,0.392585,0.9617
95870,0.392684,0.9613
95893,0.392778,0.9599
95917,0.392876,0.9792
95941,0.392974,0.9775
95965,0.393073,0.97
95988,0.393167,0.9655
96011,0.393261,0.9743
96035,0.393359,0.9691
96059,0.393458,0.9768
96083,0.393556,0.9549
96107,0.393654,0.9661
96130,0.393748,0.9606
96153,0.393843,0.9679
96177,0.393941,0.9633
96200,0.394035,0.9634
96223,0.394129,0.9697
96247,0.394228,0.9651
96270,0.394322,0.9724
96293,0.394416,0.9637
96317,0.394514,0.9678
96341,0.394613,0.9746
96365,0.394711,0.9784
96389,0.394809,0.965
96412,0.394904,0.9672
96436,0.395002,0.9707
96460,0.3951,0.9685
96484,0.395198,0.9665
96507,0.395293,0.9658
96530,0.395387,0.9671
96554,0.395485,0.9684
96577,0.395579,0.9709
96601,0.395678,0.9742
96624,0.395772,0.968
96648,0.39587,0.9738
96672,0.395969,0.9732
96695,0.396063,0.9673
96718,0.396157,0.9663
96742,0.396255,0.964
96766,0.396354,0.9607
96790,0.396452,0.967
96814,0.39655,0.9679
96838,0.396648,0.9662
96862,0.396747,0.9768
96886,0.396845,0.9641
96910,0.396943,0.9721
96933,0.397038,0.9705
96956,0.397132,0.9628
96980,0.39723,0.9614
97004,0.397328,0.98
97027,0.397423,0.9773
97051,0.397521,0.9771
97075,0.397619,0.9674
97099,0.397718,0.9632
97122,0.397812,0.967
97146,0.39791,0.9676
97170,0.398008,0.962
97194,0.398107,0.9766
97218,0.398205,0.9755
97241,0.398299,0.9615
97265,0.398397,0.9714
97289,0.398496,0.9645
97312,0.39859,0.9699
97336,0.398688,0.967
97360,0.398787,0.9749
97384,0.398885,0.9782
97408,0.398983,0.9738
97433,0.399086,1.0021
97457,0.399184,0.9684
97481,0.399282,0.9591
97505,0.39938,0.978
97529,0.399479,0.9688
97553,0.399577,0.9628
97577,0.399675,0.9722
97601,0.399774,0.9651
97624,0.399868,0.9643
97648,0.399966,0.9717
97672,0.400065,0.963
97695,0.400159,0.9671
97718,0.400253,0.9657
97740,0.400343,0.9672
97764,0.400441,0.9748
97787,0.400536,0.9706
97811,0.400634,0.9613
97835,0.400732,0.9633
97858,0.400826,0.9689
97882,0.400925,0.965
97906,0.401023,0.9741
97930,0.401121,0.9699
97954,0.40122,0.9631
97978,0.401318,0.9667
98002,0.401416,0.9871
98026,0.401514,0.9693
98051,0.401617,0.9656
98074,0.401711,0.9748
98098,0.401809,0.9689
98122,0.401908,0.9738
98146,0.402006,0.9755
98170,0.402104,0.9642
98194,0.402203,0.9656
98218,0.402301,0.9719
98242,0.402399,0.9705
98265,0.402493,0.9613
98289,0.402592,0.9725
98312,0.402686,0.9718
98336,0.402784,0.9688
98359,0.402878,0.9644
98384,0.402981,0.963
98407,0.403075,0.9581
98431,0.403173,0.9673
98454,0.403268,0.9566
98478,0.403366,0.9585
98501,0.40346,0.9623
98525,0.403558,0.9701
98548,0.403653,0.9753
98572,0.403751,0.9734
98596,0.403849,0.9706
98620,0.403948,0.9749
98644,0.404046,0.9676
98668,0.404144,0.9695
98691,0.404238,0.9707
98714,0.404333,0.971
98737,0.404427,0.9656
98760,0.404521,0.9604
98784,0.404619,0.965
98809,0.404722,0.9717
98832,0.404816,0.9708
98856,0.404914,0.9634
98881,0.405017,0.9668
98904,0.405111,0.9734
98927,0.405205,0.9718
98952,0.405307,0.973
98975,0.405402,0.9654
98998,0.405496,0.969
99022,0.405594,0.964
99046,0.405692,0.9597
99069,0.405787,0.9686
99093,0.405885,0.9652
99117,0.405983,0.9703
99141,0.406082,0.9624
99164,0.406176,0.9611
99188,0.406274,0.9672
99211,0.406368,0.9688
99235,0.406467,0.9779
99258,0.406561,0.9584
99281,0.406655,0.9739
99304,0.406749,0.9621
99328,0.406847,0.9647
99352,0.406946,0.971
99376,0.407044,0.9921
99400,0.407142,0.9592
99424,0.407241,0.9707
99448,0.407339,0.9637
99472,0.407437,0.974
99495,0.407532,0.9599
99519,0.40763,0.9568
99543,0.407728,0.9747
99566,0.407822,0.9592
99589,0.407917,0.9693
99613,0.408015,0.9788
99636,0.408109,0.961
99660,0.408207,0.9669
99683,0.408302,0.9718
99706,0.408396,0.9763
99730,0.408494,0.9679
99754,0.408592,0.9615
99778,0.408691,0.9577
99800,0.408781,0.9571
99824,0.408879,0.9665
99848,0.408977,0.9592
99871,0.409072,0.9687
99894,0.409166,0.9647
99919,0.409268,0.9716
99943,0.409367,0.9727
99967,0.409465,0.9666
99990,0.409559,0.9648
100015,0.409661,0.965
100038,0.409756,0.9668
100062,0.409854,0.9685
100086,0.409952,0.9636
100109,0.410046,0.9689
100133,0.410145,0.9662
100157,0.410243,0.9737
100181,0.410341,0.9612
100204,0.410436,0.9553
100228,0.410534,0.9593
100251,0.410628,0.9725
100275,0.410726,0.9681
100299,0.410825,0.9661
100323,0.410923,0.9686
100348,0.411025,0.9611
100371,0.41112,0.9711
100395,0.411218,0.9571
100418,0.411312,0.9742
100442,0.41141,0.9571
100466,0.411509,0.9694
100490,0.411607,0.964
100513,0.411701,0.9678
100537,0.4118,0.9648
100561,0.411898,0.971
100585,0.411996,0.9742
100608,0.41209,0.9635
100632,0.412189,0.971
100656,0.412287,0.9729
100680,0.412385,0.9606
100705,0.412488,0.9732
100728,0.412582,0.9834
100752,0.41268,0.9794
100776,0.412778,0.9623
100800,0.412877,0.9775
100824,0.412975,0.9705
100846,0.413065,0.9644
100871,0.413168,0.9828
100894,0.413262,0.9592
100917,0.413356,0.9697
100942,0.413458,0.965
100965,0.413553,0.967
100990,0.413655,0.9624
101013,0.413749,0.9803
101036,0.413843,0.979
101059,0.413938,0.9725
101084,0.41404,0.9623
101108,0.414138,0.9712
101132,0.414237,0.9785
101155,0.414331,0.9627
101179,0.414429,0.9801
101203,0.414527,0.9701
101226,0.414622,0.9686
101250,0.41472,0.9705
101273,0.414814,0.983
101297,0.414913,0.9654
101321,0.415011,0.97
101344,0.415105,0.9659
101368,0.415203,0.9646
101392,0.415302,0.966
101416,0.4154,0.9678
101440,0.415498,0.9867
101464,0.415597,0.9674
101488,0.415695,0.962
101512,0.415793,0.9618
101536,0.415891,0.9688
101556,0.415973,0.9585
101560,0.41599,0.9608
101583,0.416084,0.9805
101606,0.416178,0.9625
101630,0.416276,0.9631
101653,0.416371,0.9711
101677,0.416469,0.9673
101701,0.416567,0.9596
101724,0.416662,0.9702
101747,0.416756,0.9682
101771,0.416854,0.9535
101796,0.416956,0.9738
101819,0.417051,0.9711
101843,0.417149,0.971
101867,0.417247,0.9678
101892,0.41735,0.9602
101915,0.417444,0.9762
101938,0.417538,0.955
101963,0.41764,0.9645
101986,0.417735,0.9758
102010,0.417833,0.9706
102033,0.417927,0.971
102056,0.418021,0.9692
102080,0.41812,0.9579
102104,0.418218,0.9566
102127,0.418312,0.96
102150,0.418406,0.9568
102174,0.418505,0.9723
102198,0.418603,0.9576
102222,0.418701,0.9723
102245,0.418796,0.9647
102269,0.418894,0.9678
102293,0.418992,0.9672
102317,0.41909,0.9611
102340,0.419185,0.9693
102364,0.419283,0.9661
102388,0.419381,0.9633
102412,0.41948,0.9647
102436,0.419578,0.9631
102460,0.419676,0.9702
102484,0.419774,0.9629
102508,0.419873,0.9668
102532,0.419971,0.9672
102556,0.420069,0.9652
102580,0.420168,0.9617
102604,0.420266,0.9649
102627,0.42036,0.971
102651,0.420458,0.9692
102674,0.420553,0.9711
102698,0.420651,0.9761
102721,0.420745,0.9597
102745,0.420844,0.9652
102769,0.420942,0.9738
102794,0.421044,0.9571
102816,0.421134,0.9619
102839,0.421229,0.9618
102863,0.421327,0.9595
102886,0.421421,0.9827
102910,0.421519,0.9654
102933,0.421614,0.9641
102957,0.421712,0.9637
102981,0.42181,0.967
103005,0.421908,0.964
103029,0.422007,0.9686
103052,0.422101,0.9693
103076,0.422199,0.9585
103100,0.422298,0.9678
103125,0.4224,0.9754
103148,0.422494,0.9667
103171,0.422588,0.9637
103195,0.422687,0.9677
103218,0.422781,0.9776
103243,0.422883,0.9662
103267,0.422982,0.9614
103291,0.42308,0.9625
103313,0.42317,0.9532
103336,0.423264,0.9526
103360,0.423363,0.9744
103384,0.423461,0.962
103407,0.423555,0.9745
103432,0.423657,0.9623
103456,0.423756,0.9605
103478,0.423846,0.9626
103501,0.42394,0.9716
103526,0.424042,0.962
103549,0.424137,0.9649
103573,0.424235,0.964
103597,0.424333,0.9747
103621,0.424432,0.9612
103645,0.42453,0.9602
103669,0.424628,0.9652
103692,0.424722,0.966
103715,0.424817,0.969
103739,0.424915,0.9506
103763,0.425013,0.9707
103787,0.425112,0.9639
103811,0.42521,0.9522
103834,0.425304,0.9573
103858,0.425402,0.9664
103881,0.425497,0.9637
103905,0.425595,0.9557
103928,0.425689,0.9478
103951,0.425783,0.9683
103975,0.425882,0.9571
103999,0.42598,0.9624
104022,0.426074,0.9755
104046,0.426172,0.9598
104070,0.426271,0.962
104094,0.426369,0.9582
104118,0.426467,0.9734
104142,0.426566,0.9564
104166,0.426664,0.959
104189,0.426758,0.9723
104213,0.426856,0.9733
104237,0.426955,0.9632
104261,0.427053,0.9723
104285,0.427151,0.9618
104309,0.42725,0.9795
104333,0.427348,0.9652
104356,0.427442,0.9693
104381,0.427545,0.9754
104403,0.427635,0.9831
104427,0.427733,0.9735
104450,0.427827,0.9583
104475,0.42793,0.9697
